"title","url","stars","name","reviewUrl","text"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Exelente"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"DAS ist MEIN Eindruck von einem sehr kurzen Zwischenstop auf einen Kaffee und einen Saft. Professioneller Schnellimbiß; man könnte sagen: Kantinenmäßig, mit großer Auswahl an Speisen und Getränken...! Dort würde ich immer wieder mal anhalten...🤗!"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","2",,,"Una mala experiencia. El pollo estaba crudo, me dijeron que un pescado era macarela y en realidad era tilapia."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Very good food"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Muy bueno el desayuno"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","3",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"Playa Manuel Antonio","https://www.google.com/maps/search/?api=1&query=Playa%20Manuel%20Antonio&query_place_id=ChIJFdVKFgpxoY8RcGgijI60MV8","5",,,"Preciosa playa. Adjunto foto de los monos robando comida. Cuidado porque te abren la mochila y te roban la comida 🤣"
"Playa Manuel Antonio","https://www.google.com/maps/search/?api=1&query=Playa%20Manuel%20Antonio&query_place_id=ChIJFdVKFgpxoY8RcGgijI60MV8","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Hay muchísimas opciones, es bien rico y no es tan caro."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,"La comida es buena ,el lugar es lindo ,falta un poco mas de coordinación entre las personas que atienden ya que es grande y las filas se hacen largas y falta personal para atender y hacer las filas mas fluidas ...me pareció a mi en lo personal ... por lo demás es un lugar muy bueno para pasar y disfrutar de una buena comida y un buen cafe  lo recomiendo..."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"La atención es muy buena, siempre hay muchas opciones de comida muy ricas. Muchos medios de pago. Parqueo amplio."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Sabroso, muchísima variedad de comida, se puede pasar a cualquier hora. Fácil acceso."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","1",,,"Pésimo el servicio, pasamos comprando comida para llevar, y por no poner atención a lo que están haciendo no nos dieron la comida correcta, nos cobraron mal y tras de eso no atienden en orden, se desesperan para terminar de cobrar y seguir con el siguiente en la fila."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Excelente lugar si necesita desayuno a la 5 am, de camino a la playa o frontera 👍🏻"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Siempre que vamos por el Caribe pasamos a comer acá, delicioso, precio justo y buen servicio. Muchísima variedad 👌"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Execelente"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Very good service, good costarican food"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Un excelente lugar para comer cualquier tiempo de comida. Con precios excelentes y comida deliciosa. Hay mucha variedad de platillos y otras opciones como snacks, dulces y refrescos. Lo recomiendo al 100%. Si están haciendo fila para servir el desayuno y no desean ninguna clase de huevo, pueden pasar directo al resto de opciones. Es un poco ruidoso por estar a la orilla de la autopista 32."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","1",,,"Nos toman la orden y una hora despues nos dicen qué se perdió, la vuelven a tomar y la toman mal, no vale la pena este lugar y comida qué llegó estaba horrible y salada, Una completa decepcion"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","2",,,"Para algo mejor buscaría un lugar más pequeño y tranquilo.

Realmente no lo recomiendo. La
Comida estaba fría, tuvimos que pedir que la calentaran, es un poco desordenado a la hora de pedir lo cual lo vuelve lento. No tienen los precios en ningún lado entonces pides a la suerte de que te sorprendan con el precio."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","3",,,"Mucha variedad de comidas, no todas son de calidad, algunas son muy ricas, otras al no estar frescas pierden su gusto"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Te encuentras de todo para comer, ¡de todo!"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"The food was great. Stopped on  our way to and from Puerto Viejo.  They give you large portions for the price and the restrooms are super clean!"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Delicious wholesome food, best Sirloin Steak ever!"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","3",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Excelente opción entre San José y Limón!
Pueden visitar el PN Braulio Carrillo y luego bajar a comer aquí!
Tienen mucha variedad de platillos, de todos tipos!
Los precios son bastante accesibles.
Aunque algunos platillos se ven un poco secos, la mayoría es muy bueno!
Los baños son limpios y gratuitos para clientes!"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Great selection of tasty food."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","3",,,"La comida es muy buena y tienen una enorme variedad, pero es exageradamente costosa; un casado a 5.5k más el impuesto del servicio es mucho"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Hay lizano"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,"Muy bonito el lugar apto para grandes cantidades de gente, bastante amplio aunque si hay que hacer fila para pedir.

La barra de comida es muy grande y variada, los precios no son bajos pero la calidad es muy buena"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","2",,,"Lo bueno: parqueo, variedad de comida.
Lo malo: atención desordenada, comida fría, se mantiene mucha fila al ser tipo buffet y por último preciosa elevados."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,"Aveces mucha fila para escoger la comida, pero camina rápido, la comida muy deliciosa y muy cómodo los precios"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","2",,,"La infraestructura está excelente, atrae pero pareciera que es lo que uno va a pagar.
Excesos en el precio de la comida, 4500 por arroz ensalada y fajitas de carne, nunca más...
Sanitarios con falta de aseo
Como en la barra tienen todos los productos la gente se pasa delante de uno sin respetar la fila...."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","2",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","3",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"La comida es excelente el lugar es muy bonito y precios muy accesibles"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Todo muy rico"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Delicioso todo tiene 1000"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","3",,,"Muy caro, se llena muchísimo."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Excelente 👌"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"La comida es muy deliciosa"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Muy buena comida, precio accesibles"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Excelente lugar ya sea de paso o para los residentes locales. Esta abierto 24/7, la atención es rápida y la comida siempre está lista. Hay una gran variedad de platos desde desayunos(a cualquier hora) almuerzo, cena, bebidas de todo tipo y demás."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Un muy buen lugar para hacer la parada de rigor en los viajes por esa zona"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,"Excelente precio y comida deliciosa...👌"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,"Parada obligatoria en ruta 32 Limón/ San José, el más extensa variedad de comida"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,"Típico bar de carretera costarricense, moteros, camioneros, turistas y buena comida típica a buen precio"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"De mis lugares favoritos en la zona
El bufet es espectacular por la gran variedad de opciones y  la comida es de buena calidad"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Uno de mis lugares favoritos para comer o disfrutar un postre."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","1",,,"Super caro"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","3",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Deliciosa comida"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Muy rico y barato"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Muy bueno"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Muy buena comida a buen precio es una barra de comidas y tienen una gran variedad"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","1",,,"La comida toda grasosa, precios altos para la calidad y la porción"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","1",,,"El desayuno demasiado caro!! Cobran todo por separado hasta el huevo y lleno de grasa todo 🤢🤢"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Beautiful place"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","2",,,"La comida buena pero el precio es demasiado caro un desayuno, por los precios no lo recomiendo, puedes encontrar mejores lugares y con mejor precio"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Las empanadas tienen una cantidad muy buena de carne y a buen precio! Los desayuno y almuerzos son tipo buffet, sin embargo, se paga por cada porción."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,"Lugar de parada obligatoria."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,"Buen lugar , buena comida, mucha variedad"
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","5",,,"Me encanta el lugar, la comida se enfría por la fila para pagar, pero me gusta mucho."
"El Yugo de Mi Tata","https://www.google.com/maps/search/?api=1&query=El%20Yugo%20de%20Mi%20Tata&query_place_id=ChIJgzla_oW_oI8R62v_nCqtNoY","4",,,"Atmosphere was nice.  Bathroom was clean.  Open Atmosphere.  They clean the table for you which is nice and make your plates.  Well priced food for a New yorker. Food was a bit salty but good variety."
